Date,DrawNo,Time,Mark,Line,Suit
31/10/2020,20379,Midday,30,3,0s
31/10/2020,20380,Afternoon,24,6,4 suit
31/10/2020,20381,Evening,6,6,6 suit
02/11/2020,20382,Morning,17,8,7 suit
02/11/2020,20383,Midday,20,2,0s
02/11/2020,20384,Afternoon,6,6,6 suit
02/11/2020,20385,Evening,18,9,8 suit
03/11/2020,20386,Morning,23,5,3 suit
03/11/2020,20387,Midday,28,1,8 suit
03/11/2020,20388,Afternoon,26,8,6 suit
03/11/2020,20389,Evening,6,6,6 suit
04/11/2020,20390,Morning,11,2,1 suit
04/11/2020,20391,Midday,5,5,5 suit
04/11/2020,20392,Afternoon,21,3,1 suit
04/11/2020,20393,Evening,22,4,2 suit
05/11/2020,20394,Morning,25,7,5 suit
05/11/2020,20395,Midday,5,5,5 suit
05/11/2020,20396,Afternoon,30,3,0s
05/11/2020,20397,Evening,6,6,6 suit
06/11/2020,20398,Morning,19,1,9 suit
06/11/2020,20399,Midday,1,1,1 suit
06/11/2020,20400,Afternoon,13,4,3 suit
06/11/2020,20401,Evening,12,3,2 suit
07/11/2020,20402,Morning,35,8,5 suit
07/11/2020,20403,Midday,9,9,9 suit
07/11/2020,20404,Afternoon,35,8,5 suit
07/11/2020,20405,Evening,7,7,7 suit
09/11/2020,20406,Morning,14,5,4 suit
09/11/2020,20407,Midday,9,9,9 suit
09/11/2020,20408,Afternoon,8,8,8 suit
09/11/2020,20409,Evening,19,1,9 suit
10/11/2020,20410,Morning,9,9,9 suit
10/11/2020,20411,Midday,14,5,4 suit
10/11/2020,20412,Afternoon,20,2,0s
10/11/2020,20413,Evening,28,1,8 suit
11/11/2020,20414,Morning,7,7,7 suit
11/11/2020,20415,Midday,24,6,4 suit
11/11/2020,20416,Afternoon,34,7,4 suit
11/11/2020,20417,Evening,9,9,9 suit
12/11/2020,20418,Morning,29,2,9 suit
12/11/2020,20419,Midday,8,8,8 suit
12/11/2020,20420,Afternoon,17,8,7 suit
12/11/2020,20421,Evening,12,3,2 suit
13/11/2020,20422,Morning,17,8,7 suit
13/11/2020,20423,Midday,25,7,5 suit
13/11/2020,20424,Afternoon,32,5,2 suit
13/11/2020,20425,Evening,21,3,1 suit
16/11/2020,20426,Morning,27,9,7 suit
16/11/2020,20427,Midday,21,3,1 suit
16/11/2020,20428,Afternoon,17,8,7 suit
16/11/2020,20429,Evening,3,3,3 suit
17/11/2020,20430,Morning,6,6,6 suit
17/11/2020,20431,Midday,21,3,1 suit
17/11/2020,20432,Afternoon,36,9,6 suit
17/11/2020,20433,Evening,24,6,4 suit
18/11/2020,20434,Morning,27,9,7 suit
18/11/2020,20435,Midday,15,6,5 suit
18/11/2020,20436,Afternoon,20,2,0s
18/11/2020,20437,Evening,28,1,8 suit
19/11/2020,20438,Morning,21,3,1 suit
19/11/2020,20439,Midday,28,1,8 suit
19/11/2020,20440,Afternoon,29,2,9 suit
19/11/2020,20441,Evening,4,4,4 suit
20/11/2020,20442,Morning,28,1,8 suit
20/11/2020,20443,Midday,11,2,1 suit
20/11/2020,20444,Afternoon,2,2,2 suit
20/11/2020,20445,Evening,20,2,0s
21/11/2020,20446,Morning,34,7,4 suit
21/11/2020,20447,Midday,24,6,4 suit
21/11/2020,20448,Afternoon,4,4,4 suit
21/11/2020,20449,Evening,32,5,2 suit
23/11/2020,20450,Morning,24,6,4 suit
23/11/2020,20451,Midday,26,8,6 suit
23/11/2020,20452,Afternoon,19,1,9 suit
23/11/2020,20453,Evening,34,7,4 suit
24/11/2020,20454,Morning,31,4,1 suit
24/11/2020,20455,Midday,36,9,6 suit
24/11/2020,20456,Afternoon,13,4,3 suit
24/11/2020,20457,Evening,29,2,9 suit
25/11/2020,20458,Morning,29,2,9 suit
25/11/2020,20459,Midday,12,3,2 suit
25/11/2020,20460,Afternoon,33,6,3 suit
25/11/2020,20461,Evening,34,7,4 suit
26/11/2020,20462,Morning,25,7,5 suit
26/11/2020,20463,Midday,6,6,6 suit
26/11/2020,20464,Afternoon,19,1,9 suit
26/11/2020,20465,Evening,29,2,9 suit
27/11/2020,20466,Morning,12,3,2 suit
27/11/2020,20467,Midday,24,6,4 suit
27/11/2020,20468,Afternoon,28,1,8 suit
27/11/2020,20469,Evening,27,9,7 suit
28/11/2020,20470,Morning,22,4,2 suit
28/11/2020,20471,Midday,11,2,1 suit
28/11/2020,20472,Afternoon,15,6,5 suit
28/11/2020,20473,Evening,35,8,5 suit
30/11/2020,20474,Morning,31,4,1 suit
30/11/2020,20475,Midday,2,2,2 suit
30/11/2020,20476,Afternoon,25,7,5 suit
30/11/2020,20477,Evening,18,9,8 suit
01/12/2020,20478,Morning,3,3,3 suit
01/12/2020,20479,Midday,28,1,8 suit
01/12/2020,20480,Afternoon,19,1,9 suit
01/12/2020,20481,Evening,1,1,1 suit
02/12/2020,20482,Morning,1,1,1 suit
02/12/2020,20483,Midday,20,2,0s
02/12/2020,20484,Afternoon,30,3,0s
02/12/2020,20485,Evening,3,3,3 suit
03/12/2020,20486,Morning,24,6,4 suit
03/12/2020,20487,Midday,26,8,6 suit
03/12/2020,20488,Afternoon,31,4,1 suit
03/12/2020,20489,Evening,7,7,7 suit
04/12/2020,20490,Morning,12,3,2 suit
04/12/2020,20491,Midday,1,1,1 suit
04/12/2020,20492,Afternoon,13,4,3 suit
04/12/2020,20493,Evening,8,8,8 suit
05/12/2020,20494,Morning,33,6,3 suit
05/12/2020,20495,Midday,33,6,3 suit
05/12/2020,20496,Afternoon,9,9,9 suit
05/12/2020,20497,Evening,34,7,4 suit
07/12/2020,20498,Morning,2,2,2 suit
07/12/2020,20499,Midday,21,3,1 suit
07/12/2020,20500,Afternoon,23,5,3 suit
07/12/2020,20501,Evening,1,1,1 suit
08/12/2020,20502,Morning,15,6,5 suit
08/12/2020,20503,Midday,25,7,5 suit
08/12/2020,20504,Afternoon,22,4,2 suit
08/12/2020,20505,Evening,36,9,6 suit
09/12/2020,20506,Morning,35,8,5 suit
09/12/2020,20507,Midday,17,8,7 suit
09/12/2020,20508,Afternoon,12,3,2 suit
09/12/2020,20509,Evening,26,8,6 suit
10/12/2020,20510,Morning,36,9,6 suit
10/12/2020,20511,Midday,18,9,8 suit
10/12/2020,20512,Afternoon,31,4,1 suit
10/12/2020,20513,Evening,26,8,6 suit
11/12/2020,20514,Morning,35,8,5 suit
11/12/2020,20515,Midday,31,4,1 suit
11/12/2020,20516,Afternoon,22,4,2 suit
11/12/2020,20517,Evening,31,4,1 suit
12/12/2020,20518,Morning,20,2,0s
12/12/2020,20519,Midday,8,8,8 suit
12/12/2020,20520,Afternoon,30,3,0s
12/12/2020,20521,Evening,31,4,1 suit
14/12/2020,20522,Morning,20,2,0s
14/12/2020,20523,Midday,7,7,7 suit
14/12/2020,20524,Afternoon,5,5,5 suit
14/12/2020,20525,Evening,18,9,8 suit
15/12/2020,20526,Morning,2,2,2 suit
15/12/2020,20527,Midday,31,4,1 suit
15/12/2020,20528,Afternoon,16,7,6 suit
15/12/2020,20529,Evening,18,9,8 suit
16/12/2020,20530,Morning,1,1,1 suit
16/12/2020,20531,Midday,8,8,8 suit
16/12/2020,20532,Afternoon,13,4,3 suit
16/12/2020,20533,Evening,34,7,4 suit
17/12/2020,20534,Morning,17,8,7 suit
17/12/2020,20535,Midday,12,3,2 suit
17/12/2020,20536,Afternoon,32,5,2 suit
17/12/2020,20537,Evening,18,9,8 suit
18/12/2020,20538,Morning,32,5,2 suit
18/12/2020,20539,Midday,2,2,2 suit
18/12/2020,20540,Afternoon,16,7,6 suit
18/12/2020,20541,Evening,23,5,3 suit
19/12/2020,20542,Morning,3,3,3 suit
19/12/2020,20543,Midday,7,7,7 suit
19/12/2020,20544,Afternoon,7,7,7 suit
19/12/2020,20545,Evening,6,6,6 suit
21/12/2020,20546,Morning,27,9,7 suit
21/12/2020,20547,Midday,2,2,2 suit
21/12/2020,20548,Afternoon,19,1,9 suit
21/12/2020,20549,Evening,21,3,1 suit
22/12/2020,20550,Morning,27,9,7 suit
22/12/2020,20551,Midday,28,1,8 suit
22/12/2020,20552,Afternoon,8,8,8 suit
22/12/2020,20553,Evening,30,3,0s
23/12/2020,20554,Morning,32,5,2 suit
23/12/2020,20555,Midday,14,5,4 suit
23/12/2020,20556,Afternoon,6,6,6 suit
23/12/2020,20557,Evening,3,3,3 suit
24/12/2020,20558,Morning,28,1,8 suit
24/12/2020,20559,Midday,21,3,1 suit
24/12/2020,20560,Afternoon,16,7,6 suit
24/12/2020,20561,Evening,28,1,8 suit
26/12/2020,20562,Morning,28,1,8 suit
26/12/2020,20563,Midday,20,2,0s
26/12/2020,20564,Afternoon,34,7,4 suit
26/12/2020,20565,Evening,14,5,4 suit
28/12/2020,20566,Morning,28,1,8 suit
28/12/2020,20567,Midday,23,5,3 suit
28/12/2020,20568,Afternoon,7,7,7 suit
28/12/2020,20569,Evening,15,6,5 suit
29/12/2020,20570,Morning,23,5,3 suit
29/12/2020,20571,Midday,29,2,9 suit
29/12/2020,20572,Afternoon,36,9,6 suit
29/12/2020,20573,Evening,23,5,3 suit
30/12/2020,20574,Morning,21,3,1 suit
30/12/2020,20575,Midday,20,2,0s
30/12/2020,20576,Afternoon,27,9,7 suit
30/12/2020,20577,Evening,29,2,9 suit
31/12/2020,20578,Morning,21,3,1 suit
31/12/2020,20579,Midday,30,3,0s
31/12/2020,20580,Afternoon,20,2,0s
31/12/2020,20581,Evening,6,6,6 suit
01/01/2021,20582,Morning,25,7,5 suit
01/01/2021,20583,Midday,15,6,5 suit
01/01/2021,20584,Afternoon,6,6,6 suit
01/01/2021,20585,Evening,24,6,4 suit
02/01/2021,20586,Morning,5,5,5 suit
02/01/2021,20587,Midday,5,5,5 suit
02/01/2021,20588,Afternoon,2,2,2 suit
02/01/2021,20589,Evening,30,3,0s
04/01/2021,20590,Morning,27,9,7 suit
04/01/2021,20591,Midday,1,1,1 suit
04/01/2021,20592,Afternoon,27,9,7 suit
04/01/2021,20593,Evening,24,6,4 suit
05/01/2021,20594,Morning,3,3,3 suit
05/01/2021,20595,Midday,31,4,1 suit
05/01/2021,20596,Afternoon,7,7,7 suit
05/01/2021,20597,Evening,10,1,0s
06/01/2021,20598,Morning,24,6,4 suit
06/01/2021,20599,Midday,22,4,2 suit
06/01/2021,20600,Afternoon,30,3,0s
06/01/2021,20601,Evening,26,8,6 suit
07/01/2021,20602,Morning,1,1,1 suit
07/01/2021,20603,Midday,7,7,7 suit
07/01/2021,20604,Afternoon,10,1,0s
07/01/2021,20605,Evening,13,4,3 suit
08/01/2021,20606,Morning,31,4,1 suit
08/01/2021,20607,Midday,31,4,1 suit
08/01/2021,20608,Afternoon,19,1,9 suit
08/01/2021,20609,Evening,11,2,1 suit
09/01/2021,20610,Morning,7,7,7 suit
09/01/2021,20611,Midday,6,6,6 suit
09/01/2021,20612,Afternoon,21,3,1 suit
09/01/2021,20613,Evening,5,5,5 suit
11/01/2021,20614,Morning,27,9,7 suit
11/01/2021,20615,Midday,25,7,5 suit
11/01/2021,20616,Afternoon,12,3,2 suit
11/01/2021,20617,Evening,5,5,5 suit
12/01/2021,20618,Morning,33,6,3 suit
12/01/2021,20619,Midday,34,7,4 suit
12/01/2021,20620,Afternoon,13,4,3 suit
12/01/2021,20621,Evening,26,8,6 suit
13/01/2021,20622,Morning,16,7,6 suit
13/01/2021,20623,Midday,20,2,0s
13/01/2021,20624,Afternoon,19,1,9 suit
13/01/2021,20625,Evening,34,7,4 suit
14/01/2021,20626,Morning,35,8,5 suit
14/01/2021,20627,Midday,30,3,0s
14/01/2021,20628,Afternoon,34,7,4 suit
14/01/2021,20629,Evening,17,8,7 suit
15/01/2021,20630,Morning,22,4,2 suit
15/01/2021,20631,Midday,12,3,2 suit
15/01/2021,20632,Afternoon,16,7,6 suit
15/01/2021,20633,Evening,24,6,4 suit
16/01/2021,20634,Morning,30,3,0s
16/01/2021,20635,Midday,8,8,8 suit
16/01/2021,20636,Afternoon,5,5,5 suit
16/01/2021,20637,Evening,26,8,6 suit
18/01/2021,20638,Morning,2,2,2 suit
18/01/2021,20639,Midday,2,2,2 suit
18/01/2021,20640,Afternoon,4,4,4 suit
18/01/2021,20641,Evening,24,6,4 suit
19/01/2021,20642,Morning,22,4,2 suit
19/01/2021,20643,Midday,2,2,2 suit
19/01/2021,20644,Afternoon,4,4,4 suit
19/01/2021,20645,Evening,6,6,6 suit
20/01/2021,20646,Morning,20,2,0s
20/01/2021,20647,Midday,19,1,9 suit
20/01/2021,20648,Afternoon,13,4,3 suit
20/01/2021,20649,Evening,34,7,4 suit
21/01/2021,20650,Morning,26,8,6 suit
21/01/2021,20651,Midday,21,3,1 suit
21/01/2021,20652,Afternoon,1,1,1 suit
21/01/2021,20653,Evening,32,5,2 suit
22/01/2021,20654,Morning,30,3,0s
22/01/2021,20655,Midday,14,5,4 suit
22/01/2021,20656,Afternoon,35,8,5 suit
22/01/2021,20657,Evening,35,8,5 suit
23/01/2021,20658,Morning,20,2,0s
23/01/2021,20659,Midday,4,4,4 suit
23/01/2021,20660,Afternoon,14,5,4 suit
23/01/2021,20661,Evening,20,2,0s
25/01/2021,20662,Morning,30,3,0s
25/01/2021,20663,Midday,26,8,6 suit
25/01/2021,20664,Afternoon,30,3,0s
25/01/2021,20665,Evening,31,4,1 suit
26/01/2021,20666,Morning,3,3,3 suit
26/01/2021,20667,Midday,13,4,3 suit
26/01/2021,20668,Afternoon,24,6,4 suit
26/01/2021,20669,Evening,19,1,9 suit
27/01/2021,20670,Morning,32,5,2 suit
27/01/2021,20671,Midday,14,5,4 suit
27/01/2021,20672,Afternoon,28,1,8 suit
27/01/2021,20673,Evening,19,1,9 suit
28/01/2021,20674,Morning,26,8,6 suit
28/01/2021,20675,Midday,17,8,7 suit
28/01/2021,20676,Afternoon,11,2,1 suit
28/01/2021,20677,Evening,15,6,5 suit
29/01/2021,20678,Morning,31,4,1 suit
29/01/2021,20679,Midday,19,1,9 suit
29/01/2021,20680,Afternoon,14,5,4 suit
29/01/2021,20681,Evening,4,4,4 suit
30/01/2021,20682,Morning,1,1,1 suit
30/01/2021,20683,Midday,16,7,6 suit
30/01/2021,20684,Afternoon,28,1,8 suit
30/01/2021,20685,Evening,21,3,1 suit
01/02/2021,20686,Morning,21,3,1 suit
01/02/2021,20687,Midday,8,8,8 suit
01/02/2021,20688,Afternoon,24,6,4 suit
01/02/2021,20689,Evening,19,1,9 suit
02/02/2021,20690,Morning,16,7,6 suit
02/02/2021,20691,Midday,36,9,6 suit
02/02/2021,20692,Afternoon,13,4,3 suit
02/02/2021,20693,Evening,23,5,3 suit
03/02/2021,20694,Morning,9,9,9 suit
03/02/2021,20695,Midday,4,4,4 suit
03/02/2021,20696,Afternoon,22,4,2 suit
03/02/2021,20697,Evening,32,5,2 suit
04/02/2021,20698,Morning,6,6,6 suit
04/02/2021,20699,Midday,19,1,9 suit
04/02/2021,20700,Afternoon,32,5,2 suit
04/02/2021,20701,Evening,12,3,2 suit
05/02/2021,20702,Morning,33,6,3 suit
05/02/2021,20703,Midday,8,8,8 suit
05/02/2021,20704,Afternoon,12,3,2 suit
05/02/2021,20705,Evening,5,5,5 suit
06/02/2021,20706,Morning,12,3,2 suit
06/02/2021,20707,Midday,20,2,0s
06/02/2021,20708,Afternoon,3,3,3 suit
06/02/2021,20709,Evening,10,1,0s
08/02/2021,20710,Morning,20,2,0s
08/02/2021,20711,Midday,34,7,4 suit
08/02/2021,20712,Afternoon,15,6,5 suit
08/02/2021,20713,Evening,11,2,1 suit
09/02/2021,20714,Morning,33,6,3 suit
09/02/2021,20715,Midday,36,9,6 suit
09/02/2021,20716,Afternoon,25,7,5 suit
09/02/2021,20717,Evening,11,2,1 suit
10/02/2021,20718,Morning,10,1,0s
10/02/2021,20719,Midday,31,4,1 suit
10/02/2021,20720,Afternoon,31,4,1 suit
10/02/2021,20721,Evening,12,3,2 suit
11/02/2021,20722,Morning,23,5,3 suit
11/02/2021,20723,Midday,19,1,9 suit
11/02/2021,20724,Afternoon,5,5,5 suit
11/02/2021,20725,Evening,1,1,1 suit
12/02/2021,20726,Morning,29,2,9 suit
12/02/2021,20727,Midday,18,9,8 suit
12/02/2021,20728,Afternoon,31,4,1 suit
12/02/2021,20729,Evening,34,7,4 suit
13/02/2021,20730,Morning,17,8,7 suit
13/02/2021,20731,Midday,36,9,6 suit
13/02/2021,20732,Afternoon,17,8,7 suit
13/02/2021,20733,Evening,31,4,1 suit
15/02/2021,20734,Morning,36,9,6 suit
15/02/2021,20735,Midday,24,6,4 suit
15/02/2021,20736,Afternoon,9,9,9 suit
15/02/2021,20737,Evening,36,9,6 suit
16/02/2021,20738,Morning,28,1,8 suit
16/02/2021,20739,Midday,8,8,8 suit
16/02/2021,20740,Afternoon,2,2,2 suit
16/02/2021,20741,Evening,16,7,6 suit
17/02/2021,20742,Morning,31,4,1 suit
17/02/2021,20743,Midday,33,6,3 suit
17/02/2021,20744,Afternoon,19,1,9 suit
17/02/2021,20745,Evening,24,6,4 suit
18/02/2021,20746,Morning,31,4,1 suit
18/02/2021,20747,Midday,2,2,2 suit
18/02/2021,20748,Afternoon,36,9,6 suit
18/02/2021,20749,Evening,30,3,0s
19/02/2021,20750,Morning,17,8,7 suit
19/02/2021,20751,Midday,33,6,3 suit
19/02/2021,20752,Afternoon,33,6,3 suit
19/02/2021,20753,Evening,24,6,4 suit
20/02/2021,20754,Morning,28,1,8 suit
20/02/2021,20755,Midday,11,2,1 suit
20/02/2021,20756,Afternoon,17,8,7 suit
20/02/2021,20757,Evening,21,3,1 suit
22/02/2021,20758,Morning,15,6,5 suit
22/02/2021,20759,Midday,35,8,5 suit
22/02/2021,20760,Afternoon,4,4,4 suit
22/02/2021,20761,Evening,4,4,4 suit
23/02/2021,20762,Morning,5,5,5 suit
23/02/2021,20763,Midday,34,7,4 suit
23/02/2021,20764,Afternoon,23,5,3 suit
23/02/2021,20765,Evening,8,8,8 suit
24/02/2021,20766,Morning,13,4,3 suit
24/02/2021,20767,Midday,18,9,8 suit
24/02/2021,20768,Afternoon,31,4,1 suit
24/02/2021,20769,Evening,23,5,3 suit
25/02/2021,20770,Morning,29,2,9 suit
25/02/2021,20771,Midday,32,5,2 suit
25/02/2021,20772,Afternoon,30,3,0s
25/02/2021,20773,Evening,34,7,4 suit
26/02/2021,20774,Morning,29,2,9 suit
26/02/2021,20775,Midday,7,7,7 suit
26/02/2021,20776,Afternoon,3,3,3 suit
26/02/2021,20777,Evening,1,1,1 suit
27/02/2021,20778,Morning,19,1,9 suit
27/02/2021,20779,Midday,34,7,4 suit
27/02/2021,20780,Afternoon,30,3,0s
27/02/2021,20781,Evening,17,8,7 suit
01/03/2021,20782,Morning,3,3,3 suit
01/03/2021,20783,Midday,30,3,0s
01/03/2021,20784,Afternoon,17,8,7 suit
01/03/2021,20785,Evening,27,9,7 suit
02/03/2021,20786,Morning,3,3,3 suit
02/03/2021,20787,Midday,31,4,1 suit
02/03/2021,20788,Afternoon,13,4,3 suit
02/03/2021,20789,Evening,35,8,5 suit
03/03/2021,20790,Morning,32,5,2 suit
03/03/2021,20791,Midday,21,3,1 suit
03/03/2021,20792,Afternoon,33,6,3 suit
03/03/2021,20793,Evening,22,4,2 suit
04/03/2021,20794,Morning,4,4,4 suit
04/03/2021,20795,Midday,13,4,3 suit
04/03/2021,20796,Afternoon,8,8,8 suit
04/03/2021,20797,Evening,4,4,4 suit
05/03/2021,20798,Morning,29,2,9 suit
05/03/2021,20799,Midday,23,5,3 suit
05/03/2021,20800,Afternoon,8,8,8 suit
05/03/2021,20801,Evening,4,4,4 suit
06/03/2021,20802,Morning,27,9,7 suit
06/03/2021,20803,Midday,27,9,7 suit
06/03/2021,20804,Afternoon,35,8,5 suit
06/03/2021,20805,Evening,29,2,9 suit
08/03/2021,20806,Morning,21,3,1 suit
08/03/2021,20807,Midday,30,3,0s
08/03/2021,20808,Afternoon,5,5,5 suit
08/03/2021,20809,Evening,5,5,5 suit
09/03/2021,20810,Morning,21,3,1 suit
09/03/2021,20811,Midday,22,4,2 suit
09/03/2021,20812,Afternoon,15,6,5 suit
09/03/2021,20813,Evening,21,3,1 suit
10/03/2021,20814,Morning,18,9,8 suit
10/03/2021,20815,Midday,7,7,7 suit
10/03/2021,20816,Afternoon,32,5,2 suit
10/03/2021,20817,Evening,24,6,4 suit
11/03/2021,20818,Morning,13,4,3 suit
11/03/2021,20819,Midday,3,3,3 suit
11/03/2021,20820,Afternoon,15,6,5 suit
11/03/2021,20821,Evening,6,6,6 suit
12/03/2021,20822,Morning,10,1,0s
12/03/2021,20823,Midday,5,5,5 suit
12/03/2021,20824,Afternoon,21,3,1 suit
12/03/2021,20825,Evening,13,4,3 suit
13/03/2021,20826,Morning,16,7,6 suit
13/03/2021,20827,Midday,6,6,6 suit
13/03/2021,20828,Afternoon,31,4,1 suit
13/03/2021,20829,Evening,15,6,5 suit
15/03/2021,20830,Morning,27,9,7 suit
15/03/2021,20831,Midday,34,7,4 suit
15/03/2021,20832,Afternoon,9,9,9 suit
15/03/2021,20833,Evening,32,5,2 suit
16/03/2021,20834,Morning,9,9,9 suit
16/03/2021,20835,Midday,24,6,4 suit
16/03/2021,20836,Afternoon,5,5,5 suit
16/03/2021,20837,Evening,35,8,5 suit
17/03/2021,20838,Morning,17,8,7 suit
17/03/2021,20839,Midday,33,6,3 suit
17/03/2021,20840,Afternoon,10,1,0s
17/03/2021,20841,Evening,7,7,7 suit
18/03/2021,20842,Morning,30,3,0s
18/03/2021,20843,Midday,1,1,1 suit
18/03/2021,20844,Afternoon,9,9,9 suit
18/03/2021,20845,Evening,16,7,6 suit
19/03/2021,20846,Morning,5,5,5 suit
19/03/2021,20847,Midday,14,5,4 suit
19/03/2021,20848,Afternoon,21,3,1 suit
19/03/2021,20849,Evening,14,5,4 suit
20/03/2021,20850,Morning,18,9,8 suit
20/03/2021,20851,Midday,8,8,8 suit
20/03/2021,20852,Afternoon,23,5,3 suit
20/03/2021,20853,Evening,22,4,2 suit
22/03/2021,20854,Morning,30,3,0s
22/03/2021,20855,Midday,32,5,2 suit
22/03/2021,20856,Afternoon,13,4,3 suit
22/03/2021,20857,Evening,35,8,5 suit
23/03/2021,20858,Morning,10,1,0s
23/03/2021,20859,Midday,12,3,2 suit
23/03/2021,20860,Afternoon,28,1,8 suit
23/03/2021,20861,Evening,30,3,0s
24/03/2021,20862,Morning,16,7,6 suit
24/03/2021,20863,Midday,7,7,7 suit
24/03/2021,20864,Afternoon,24,6,4 suit
24/03/2021,20865,Evening,23,5,3 suit
25/03/2021,20866,Morning,3,3,3 suit
25/03/2021,20867,Midday,29,2,9 suit
25/03/2021,20868,Afternoon,17,8,7 suit
25/03/2021,20869,Evening,31,4,1 suit
26/03/2021,20870,Morning,33,6,3 suit
26/03/2021,20871,Midday,21,3,1 suit
26/03/2021,20872,Afternoon,36,9,6 suit
26/03/2021,20873,Evening,15,6,5 suit
27/03/2021,20874,Morning,28,1,8 suit
27/03/2021,20875,Midday,12,3,2 suit
27/03/2021,20876,Afternoon,22,4,2 suit
27/03/2021,20877,Evening,19,1,9 suit
29/03/2021,20878,Morning,29,2,9 suit
29/03/2021,20879,Midday,16,7,6 suit
29/03/2021,20880,Afternoon,18,9,8 suit
29/03/2021,20881,Evening,11,2,1 suit
31/03/2021,20882,Morning,9,9,9 suit
31/03/2021,20883,Midday,32,5,2 suit
31/03/2021,20884,Afternoon,13,4,3 suit
31/03/2021,20885,Evening,32,5,2 suit
01/04/2021,20886,Morning,15,6,5 suit
01/04/2021,20887,Midday,24,6,4 suit
01/04/2021,20888,Afternoon,2,2,2 suit
01/04/2021,20889,Evening,25,7,5 suit
03/04/2021,20890,Morning,9,9,9 suit
03/04/2021,20891,Midday,23,5,3 suit
03/04/2021,20892,Afternoon,33,6,3 suit
03/04/2021,20893,Evening,12,3,2 suit
05/04/2021,20894,Morning,21,3,1 suit
05/04/2021,20895,Midday,28,1,8 suit
05/04/2021,20896,Afternoon,22,4,2 suit
05/04/2021,20897,Evening,6,6,6 suit
06/04/2021,20898,Morning,8,8,8 suit
06/04/2021,20899,Midday,33,6,3 suit
06/04/2021,20900,Afternoon,5,5,5 suit
06/04/2021,20901,Evening,32,5,2 suit
07/04/2021,20902,Morning,12,3,2 suit
07/04/2021,20903,Midday,4,4,4 suit
07/04/2021,20904,Afternoon,11,2,1 suit
07/04/2021,20905,Evening,27,9,7 suit
08/04/2021,20906,Morning,25,7,5 suit
08/04/2021,20907,Midday,35,8,5 suit
08/04/2021,20908,Afternoon,13,4,3 suit
08/04/2021,20909,Evening,36,9,6 suit
09/04/2021,20910,Morning,29,2,9 suit
09/04/2021,20911,Midday,12,3,2 suit
09/04/2021,20912,Afternoon,18,9,8 suit
09/04/2021,20913,Evening,18,9,8 suit
10/04/2021,20914,Morning,17,8,7 suit
10/04/2021,20915,Midday,14,5,4 suit
10/04/2021,20916,Afternoon,21,3,1 suit
10/04/2021,20917,Evening,21,3,1 suit
12/04/2021,20918,Morning,30,3,0s
12/04/2021,20919,Midday,15,6,5 suit
12/04/2021,20920,Afternoon,7,7,7 suit
12/04/2021,20921,Evening,24,6,4 suit
13/04/2021,20922,Morning,21,3,1 suit
13/04/2021,20923,Midday,4,4,4 suit
13/04/2021,20924,Afternoon,11,2,1 suit
13/04/2021,20925,Evening,29,2,9 suit
14/04/2021,20926,Morning,1,1,1 suit
14/04/2021,20927,Midday,19,1,9 suit
14/04/2021,20928,Afternoon,13,4,3 suit
14/04/2021,20929,Evening,23,5,3 suit
15/04/2021,20930,Morning,17,8,7 suit
15/04/2021,20931,Midday,15,6,5 suit
15/04/2021,20932,Afternoon,12,3,2 suit
15/04/2021,20933,Evening,4,4,4 suit
16/04/2021,20934,Morning,36,9,6 suit
16/04/2021,20935,Midday,25,7,5 suit
16/04/2021,20936,Afternoon,3,3,3 suit
16/04/2021,20937,Evening,20,2,0s
17/04/2021,20938,Morning,1,1,1 suit
17/04/2021,20939,Midday,24,6,4 suit
17/04/2021,20940,Afternoon,36,9,6 suit
17/04/2021,20941,Evening,36,9,6 suit
19/04/2021,20942,Morning,29,2,9 suit
19/04/2021,20943,Midday,19,1,9 suit
19/04/2021,20944,Afternoon,5,5,5 suit
19/04/2021,20945,Evening,19,1,9 suit
20/04/2021,20946,Morning,9,9,9 suit
20/04/2021,20947,Midday,9,9,9 suit
20/04/2021,20948,Afternoon,28,1,8 suit
20/04/2021,20949,Evening,18,9,8 suit
21/04/2021,20950,Morning,7,7,7 suit
21/04/2021,20951,Midday,27,9,7 suit
21/04/2021,20952,Afternoon,6,6,6 suit
21/04/2021,20953,Evening,33,6,3 suit
22/04/2021,20954,Morning,7,7,7 suit
22/04/2021,20955,Midday,18,9,8 suit
22/04/2021,20956,Afternoon,20,2,0s
22/04/2021,20957,Evening,18,9,8 suit
23/04/2021,20958,Morning,20,2,0s
23/04/2021,20959,Midday,31,4,1 suit
23/04/2021,20960,Afternoon,20,2,0s
23/04/2021,20961,Evening,30,3,0s
24/04/2021,20962,Morning,34,7,4 suit
24/04/2021,20963,Midday,4,4,4 suit
24/04/2021,20964,Afternoon,34,7,4 suit
24/04/2021,20965,Evening,33,6,3 suit
26/04/2021,20966,Morning,10,1,0s
26/04/2021,20967,Midday,23,5,3 suit
26/04/2021,20968,Afternoon,12,3,2 suit
26/04/2021,20969,Evening,24,6,4 suit
27/04/2021,20970,Morning,30,3,0s
27/04/2021,20971,Midday,16,7,6 suit
27/04/2021,20972,Afternoon,14,5,4 suit
27/04/2021,20973,Evening,11,2,1 suit
28/04/2021,20974,Morning,14,5,4 suit
28/04/2021,20975,Midday,3,3,3 suit
28/04/2021,20976,Afternoon,14,5,4 suit
28/04/2021,20977,Evening,20,2,0s
